"FALSE" "TRUE" "MeanDecreaseAccuracy" "MeanDecreaseGini"
"Gene1935" 1.00503781525921 0 1.00503781525921 0.0199197139858188
"Gene1961" 1.00503781525921 0 1.00503781525921 0.0378306878306879
"Gene1988" 1.00503781525921 0 1.00503781525921 0.275651063449757
"Gene1989" 1.00503781525921 0 1.00503781525921 0.102351484604801
"Gene2006" 1.35574358559833 -1.00503781525921 1.00503781525921 0.153655181205789
"Gene2028" -1.00503781525921 1.00503781525921 1.00503781525921 0.0755013176473278
"Gene2031" 1.00503781525921 0 1.00503781525921 0.0399224722874669
"Gene2076" 0 1.00503781525921 1.00503781525921 0.0857155461606687
"Gene2083" 1.00503781525921 1.00503781525921 1.00503781525921 0.121173765703655
"Gene2087" 1.00503781525921 0.00136112889360428 1.00503781525921 0.216626529074367
"Gene2102" 1.00503781525921 1.00503781525921 1.00503781525921 0.0761347877445459
"Gene2103" 1.00503781525921 1.00503781525921 1.00503781525921 0.110179882098848
"Gene2117" 0 1.00503781525921 1.00503781525921 0.0921523949806618
"Gene2173" 1.00503781525921 0 1.00503781525921 0.0390649422788538
"Gene2174" 1.00503781525921 -1.00503781525921 1.00503781525921 1.06992702916815
"Gene2203" 1.00503781525921 0 1.00503781525921 0.0420546302217076
"Gene2241" 0 1.00503781525921 1.00503781525921 0.00661260200648485
"Gene2275" 0 1.00503781525921 1.00503781525921 0.0354335392358726
"Gene2282" 1.00503781525921 0 1.00503781525921 0.0578618468760573
"Gene12" 0 1.00503781525921 1.00503781525921 0.0566638312982832
"Gene138" 1.00503781525921 1.00503781525921 1.00503781525921 0.00385952624767924
"Gene510" 0 1.00503781525921 1.00503781525921 0.0555842341343555
"Gene610" 0 1.00503781525921 1.00503781525921 0.00984727285919007
"Gene613" 0 1.00503781525921 1.00503781525921 0.118600684353881
"Gene629" 0 1.00503781525921 1.00503781525921 0.0572108846508081
"Gene828" 1.00503781525921 0 1.00503781525921 0.110862099016682
"Gene1056" 0 1.00503781525921 1.00503781525921 0.0191135778635778
"Gene1440" 1.00503781525921 0 1.00503781525921 0.0579741012448164
"Gene1632" 0 1.00503781525921 1.00503781525921 0.135380089431771
"Gene1791" -1.00503781525921 1.00503781525921 1.00503781525921 0.0561023178275732
"Gene1867" 1.00503781525921 0 1.00503781525921 0.0936948216340619
"Gene1981" 1.00503781525921 0 1.00503781525921 0.0830983493836688
"Gene2025" 0 1.00503781525921 1.00503781525921 0.0962922118678004
"Gene2131" 0 1.00503781525921 1.00503781525921 0.0396685944475394
"Gene743" 1.00503781525921 0.718437373402355 1.00494522785112 0.136317477260646
"Gene1978" 1.00503781525921 0.706114178204174 1.00493336123853 0.292336335602552
"Gene1616" 1.34536145815323 -1.00503781525921 1.00492579803263 0.398410616262698
"Gene60" 1.42856676108404 0.954461985148929 1.00439543541255 0.741223245628657
"Gene270" 0.00202827571426488 1.00473163372052 1.00438338207298 0.278134711311122
"Gene2144" 1.42855397445432 -0.00861679159236775 1.00389892049274 0.206053668280503
"Gene137" 0.657518912204504 0.734609939325824 1.00215939775571 0.740068538986175
"Gene1891" -0.570847861320671 1.2797254325644 1.00085942074953 0.973774538245503
"Gene1568" -0.0123320952035756 1.00503781525921 0.993692732034295 0.193230933705271
"Gene7" -0.585052140122232 1.13791555625419 0.993327740789874 0.554381187827966
"Gene437" 1.75859490710177 -1.00503781525921 0.993051475715031 0.220104669651331
"Gene1531" 1.90573240853674 -0.519490958216669 0.992821470314321 0.785456811360889
"Gene2184" 0.697301144036122 0.572905329100662 0.987381119954753 1.25374239303858
"Gene2047" 0.0161736113522331 1.15584962642569 0.984851697995265 0.217818101026515
"Gene1948" 0 0.983982448052729 0.984496093736818 0.261833018835513
"Gene1578" 0.770378823537024 0.0177631460081004 0.983704358063923 0.610031555415236
"Gene1950" -1.18600524092368 1.36207170514644 0.983489144461644 0.76777659894849
"Gene2140" 0.598349278353518 0.749635671758404 0.973031606770749 1.40682539866853
"Gene1801" -1.00503781525921 0.972888147658683 0.972969874221208 0.131859236005088
"Gene659" -1.49492791301183 1.02985933383658 0.972765619650723 0.24651473490289
"Gene895" -1.00503781525921 0.987899187795444 0.970722580583196 0.172960077021139
"Gene784" 1.03994794234414 -1.42850662880514 0.967379193343247 0.23075744546823
"Gene521" 1.00503781525921 0.785429524503344 0.966957817118392 0.347600833248073
"Gene841" 1.00503781525921 0.033826677380434 0.966040454146945 0.227568570658255
"Gene131" 1.23780993420419 -0.812506454192027 0.962350746199501 0.668740290613308
"Gene1025" 0.846941352648895 0.186839579748599 0.959523155310723 0.609989522431555
"Gene1753" -1.27205441311468 1.4283728799646 0.959456871476939 0.0881412348638518
"Gene1701" 0.223955688050759 0.899599045401885 0.957028566413417 0.446245313939006
"Gene1023" 1.69296243238075 0.250350719544873 0.956102516043572 0.391236570632995
"Gene681" -0.692582544468744 1.24952959843584 0.955667854435779 0.776026634084341
"Gene29" 0 0.954856584114435 0.947900880616743 0.224854906288936
"Gene1551" 0.947576300877561 0 0.946658408532084 0.0493866064368512
"Gene1676" 1.75851214951746 0.30836606374741 0.946629751445787 0.090429524964749
"Gene1927" 2.03393994445798 -0.231750580985169 0.946433472663694 2.13823154030289
"Gene1655" 0 0.946622826332116 0.942830580371723 0.0756692338289722
"Gene2127" 1.00503781525921 -0.00868878965609155 0.942399128334663 0.0976054189195256
"Gene767" 1.22008409426792 -1.00503781525921 0.941421889199159 0.237295278889689
"Gene1924" 1.14030942052328 0.00551903440288848 0.940119653558496 0.651307562017363
"Gene551" 1.28151625492352 0.00877815493730217 0.932270898930768 0.679920799248425
"Gene2280" -0.817693361135653 1.42138563667599 0.928323963676242 0.439119790698504
"Gene305" 0.158481712044638 1.49124442649542 0.926997132194855 0.468861636194073
"Gene1218" 0.00406789735592704 1.19032830465062 0.923541162804554 5.44837703723217
"Gene889" 1.42852701942743 0.638579612261245 0.922502890339579 0.372049042527653
"Gene1833" -0.821890662677364 1.0652843127252 0.913781155855963 0.211288915883609
"Gene1669" 1.13452734199796 -0.00990182372052498 0.912473974601295 2.14908354801556
"Gene1631" 1.75861364763805 0.0197581671167143 0.90897116241087 0.407743278644852
"Gene383" 0.907871573692818 0 0.908472254992099 0.153345915902893
"Gene1347" 1.00503781525921 -0.00450494606678162 0.908108962847366 0.0502969606246885
"Gene822" 1.27738273906571 -1.00503781525921 0.906236572976496 0.32905853159577
"Gene1217" 0.0204222331117629 1.15133580611475 0.906048430609874 0.473656142568741
"Gene1850" -0.3285572349437 0.987303645287022 0.905013878923851 0.441276674484593
"Gene1302" -0.997381572783546 1.35616359779405 0.9049820091423 0.293585181979996
"Gene680" 0.448244237117729 1.42855004886868 0.904615193908219 0.187023815230986
"Gene64" 1.29376368309026 -1.00789246399964 0.90037609242544 0.279973678150579
"Gene2156" 0.899664649343037 0 0.899439605721785 0.0808272932013842
"Gene1569" -1.76230099396218 1.29805063726537 0.890019241489369 0.316181801719616
"Gene68" 1.15316617750088 0.426147590770222 0.8808605106907 0.901247672815605
"Gene2137" 0.780479626613507 0.62286839772746 0.876197663595867 4.19711175535846
"Gene1683" -0.473760913523546 1.36334834079309 0.874386580743129 0.328212832323949
"Gene1190" 1.00503781525921 0.662402055188088 0.853478649218065 0.291792326645882
"Gene1661" -1.42847717810108 0.931549398423006 0.852700217974426 0.513711397550196
"Gene214" 0.638875568311592 0.810278482532445 0.851866311572853 0.813536273683839
"Gene2304" 0.440473459019086 0.704612299011388 0.847887263865469 0.850791397856058
"Gene2257" 1.85036651179312 -0.441488055928759 0.84519746786984 2.43923551937465
"Gene682" -0.151149702408125 1.35930056502327 0.839875929861485 0.408896860107029
"Gene1823" 0.00933879612745963 1.03534426894452 0.839832723724439 0.725024078903809
"Gene1590" 0 0.833874019052508 0.830454761935785 0.145543816052492
"Gene161" 1.00503781525921 -0.0287989869615961 0.828971450191037 0.155958922648311
"Gene209" -1.52728689519601 1.17145079717304 0.823980420799265 0.874128125575841
"Gene73" 0 0.806816403692391 0.823207266738058 0.300344423471458
"Gene683" 0.650755732888158 0.253054541102895 0.821343532468683 1.0105963627879
"Gene952" 0.774688596646749 0.559329206530751 0.820886264325793 0.61338616929835
"Gene280" 1.42853857152121 0.00482891841310817 0.819233070454016 0.224395481709445
"Gene687" 1.35700979492547 -1.00503781525921 0.818700666528271 0.144302063849625
"Gene661" 0 0.805193764586715 0.816527733666338 0.259862599309202
"Gene1019" 1.09489263456433 -1.00503781525921 0.812141264753717 0.308535443167957
"Gene1301" 1.35242356591121 -1.00503781525921 0.810807622952963 0.239610814367851
"Gene42" 1.65792403134739 -1.15148548842463 0.801655206082653 0.593526064597154
"Gene2193" 1.98672705315741 -1.06208270301772 0.791037417779887 1.01897242284258
"Gene88" 0 0.796104150871202 0.789192854907253 0.094813930391433
"Gene1105" 0.787131359799342 0 0.785490190133261 0.180931973624091
"Gene419" 0.916107321984087 0.0188831675330221 0.78508967507394 0.531661253962681
"Gene1761" 1.00503781525921 -0.312077580010022 0.784009302039282 0.258872137335483
"Gene1133" 0.951925544030661 -0.587732049414462 0.776258362929179 0.191011017678464
"Gene1908" -1.00503781525921 1.16672137043802 0.773707608906158 0.358367596158843
"Gene2154" -1.43960719396275 1.23768725161163 0.772067130470121 0.318072098736371
"Gene260" -0.369730553718748 1.22791923977362 0.767524089510553 0.46595332932206
"Gene765" 0.208121156120608 1.15510095919685 0.765843163417329 0.583867798234641
"Gene1130" 1.75857145850934 0.187449332989045 0.759509894292601 0.385306963010519
"Gene1759" 0.716813378951766 0.590111436811998 0.753643436984686 0.371832309477149
"Gene520" 1.35067146017908 -1.05965035880547 0.742367906065445 0.351820003051921
"Gene1887" 1.18589588119583 -1.00503781525921 0.742182802399943 0.236141112971805
"Gene65" 1.17994960309939 -1.54784436132499 0.742109125449284 0.7675665232181
"Gene1871" 1.00503781525921 -1.00503781525921 0.733270967173612 0.106843215152963
"Gene63" 0 0.729958010619519 0.732700426133643 0.184565329441395
"Gene120" 1.27108164578466 -0.454331159404354 0.732667938145422 0.236964831805464
"Gene2138" -0.00193291415769905 0.647990562060005 0.73199761700769 0.63850156186673
"Gene1555" 1.4285356202032 -0.319816613595361 0.729753020335489 0.307630469161247
"Gene567" 0 0.733712417670435 0.728433172352197 0.129916673983944
"Gene1735" 1.00503781525921 -1.00503781525921 0.727756941568974 0.0608346052100079
"Gene2113" 0.821620728320124 0.354581360681022 0.723440048460417 1.24240716085624
"Gene1457" 1.00503781525921 -1.27133309880975 0.721191243663353 0.126992648772695
"Gene2064" -1.69127416396032 1.67708964593481 0.712231007012438 1.15029408395957
"Gene1125" 1.43366346480508 -0.818838064053828 0.705061024079096 0.314827183683558
"Gene4" 1.00503781525921 -0.0173586293700914 0.704882717937778 0.25615784786678
"Gene2204" -1.16954640227059 1.45423418788388 0.697027503175678 0.718285594222185
"Gene2000" -1.15265779789208 1.69039194848949 0.694685753242531 0.422997919310817
"Gene968" -1.00503781525921 0.859953952062588 0.69352823057201 0.154962738568451
"Gene2256" -1.42856327941981 0.859657107703178 0.692489555328563 0.482746838035968
"Gene1750" 1.75860626068137 0.00761178912171874 0.688200002397596 0.327145349202881
"Gene125" 1.00503781525921 0.520888973720393 0.685571133680189 0.491781653517606
"Gene380" 0.169136474962045 1.03843681008513 0.68541580264232 1.0324789918693
"Gene1881" 1.51634221905556 -1.16900519285564 0.682803847553223 0.420756492657086
"Gene712" 0 0.665357062150641 0.668559151483797 0.199771855141191
"Gene1337" -1.42844020980395 0.883387068201416 0.657041864739222 0.340036185655561
"Gene1693" -0.445914250313087 1.00503781525921 0.648897864437905 0.143015526570254
"Gene803" 1.07540321125521 -0.375401637937669 0.646767354082917 0.561183601512537
"Gene2252" 0.978738256359057 -0.342322754501712 0.643205968704834 0.65729201776182
"Gene772" 0.572705925054265 1.00503781525921 0.639352255960117 0.131385946282574
"Gene1553" 0.828102916230586 -1.00503781525921 0.636153412288206 0.0899754735853969
"Gene2231" 0.0154116516956522 0.70231512231655 0.634876683294748 0.363160488194077
"Gene482" -0.450998311636479 1.08062570821938 0.627147134134788 0.334317421124034
"Gene685" 0.444916909257801 0.414292187412526 0.623980338587933 0.687741764225142
"Gene1583" -0.461047538696171 1.1731609232469 0.620963527632346 0.369135736310508
"Gene1956" 0.00271667843642326 0.707663496280948 0.594710360517514 0.380167382371967
"Gene871" 0.586182769977136 0 0.590468200719245 0.174299339057764
"Gene501" 0.0207884580425384 1.00503781525921 0.587985402772675 0.159872481174192
"Gene98" 0 0.583516720144969 0.587975346615313 0.142301170993954
"Gene2070" 0.887354258253259 0.210990425992247 0.583456363290465 0.432896619819194
"Gene584" 1.00503781525921 0.322123379235974 0.58167626550821 0.3199452125904
"Gene733" 0 0.581590249570123 0.581478986241114 0.148696663942075
"Gene1597" 0 0.582484403460557 0.580292349056278 0.0806769427051778
"Gene2287" 1.27871833982915 -1.42826620316908 0.578788549993566 0.0723498960879226
"Gene278" 0 0.601269818025437 0.57854525764597 0.200358626315567
"Gene1885" 1.00503781525921 0.401562474513307 0.578320199171205 0.27224599189006
"Gene463" 1.36706822735767 -0.894591070741975 0.576906354866526 0.249702695018152
"Gene1307" 0 0.589743596881058 0.575030202675129 0.228733302910252
"Gene1896" -0.0172099661630887 0.542915298826464 0.574678709652516 0.211711449416064
"Gene114" 0.28949618831203 0.582561715232413 0.57449907466095 0.732044359568667
"Gene41" 0.563580246280771 0 0.573750738571656 0.141881166236605
"Gene1472" -1.00503781525921 0.798367197629353 0.571550622712871 0.293410185296496
"Gene211" -0.39330202254158 1.75853654786065 0.56872162550872 0.2170678659967
"Gene2214" 0.945959521626407 -0.567522234218858 0.563585695693646 0.296623119660253
"Gene738" 0.132509223103601 0.685446459816857 0.560958818970299 1.30742121470322
"Gene249" 2.17490606910827 -0.263652168362712 0.549209692796999 0.430106333571518
"Gene1506" 0.00879130047653364 0.585388096320899 0.547546419267187 0.323259093708776
"Gene1719" 0.0080017233929856 0.684189996044373 0.543704219674836 0.239043371556351
"Gene205" -1.42856216205081 0.723252923252544 0.536384844916865 0.239739793819772
"Gene1586" 1.65614366531843 -0.915226226242495 0.53616215360366 0.55045049175239
"Gene1920" -0.900975977987163 1.45536673746244 0.535944016914348 0.295343974675591
"Gene2188" 1.00734303286443 0.1667136125874 0.528379068959617 1.62427757127723
"Gene1633" 0.853040522478971 0.0941635555283746 0.518680537739604 0.584676252448988
"Gene1960" 1.42856877182234 0.175061397210433 0.512038711396914 0.195637370561486
"Gene988" 0.820002554216693 -0.0094188765827279 0.508687563669549 0.695807410303774
"Gene1907" 0.012530715281048 0.537550983631459 0.503996253226726 0.24862951216875
"Gene1272" 1.75846571251364 -0.191125651271875 0.500016690548385 0.238402735698724
"Gene1214" -0.627397527637467 1.0798186220222 0.482655058489339 0.272244056599929
"Gene1309" -0.13110262068878 0.74742467759007 0.482648410793849 0.684834050335633
"Gene478" 0.979638793693559 -1.75830950258277 0.479852035759935 0.230009433012767
"Gene39" 1.29309286517068 -0.812925659382371 0.468791489264653 0.555157708578807
"Gene36" -1.92454907663698 1.40289509645051 0.467180563933222 0.640254293001545
"Gene616" 0 0.440447949977237 0.456631561328943 0.205135566697558
"Gene1552" 0 0.474535855178262 0.450914394110821 0.0984392793112469
"Gene921" -1.40048201197942 1.49064555151754 0.45031898799954 0.727724155636837
"Gene1176" -1.00503781525921 1.35101258858111 0.449882730793647 0.238688390533347
"Gene1276" -0.577410808462732 0.811200229046776 0.447661481035845 0.220030978718715
"Gene183" 1.758493127584 -0.998605345766991 0.446360267905575 0.611170886098288
"Gene52" 1.00503781525921 -1.00503781525921 0.445807088039743 0.112418356212753
"Gene2161" 0.835033901968705 -0.107749352061877 0.445430703256463 0.642375758531696
"Gene398" 1.00503781525921 0.00566671162022546 0.4453368523185 0.242186020956077
"Gene1732" 0.222038145082756 1.00503781525921 0.445076133333681 0.199250480001456
"Gene1668" 2.03697940378631 -0.382986395732544 0.438013006664324 1.25102106848721
"Gene1482" -0.700070037628376 0.805284873894358 0.437237588016095 0.443122464595659
"Gene825" 1.75853095352471 -1.4284585751922 0.437061432553055 0.355219703933312
"Gene2062" -1.15491266335673 1.31023518557047 0.432531871590175 0.644802523816911
"Gene1295" 0.261838412507783 0.296746757364257 0.424496605104326 0.569462195899009
"Gene2189" 1.39771556704163 -1.00503781525921 0.41317572190445 0.157057783236101
"Gene755" -1.51767130433662 1.82708710447783 0.39827488100535 0.557542331381745
"Gene1124" -0.951184077841121 1.05307349614519 0.396340543667698 0.678262724281331
"Gene903" 1.00691519062522 -0.12164756379961 0.385645775270015 0.408618408236146
"Gene130" 1.35681365947818 -1.42834890938603 0.384847670394675 0.189542591899125
"Gene1356" -1.42857001262118 1.35397107888666 0.381337632885887 0.412429716055119
"Gene1758" 0.40183267492419 0.171291389431531 0.378311845627972 0.578567762767607
"Gene2152" 1.35263835063947 -0.608575667473517 0.37669469777755 0.553944369135821
"Gene97" -0.445655824745084 0.856168311976911 0.364906935811618 0.793119273986312
"Gene1256" 1.75860820447666 -0.205180897179157 0.363041284838233 0.420326669009977
"Gene1868" 0.36140432136018 0 0.362701357950752 0.224998488055258
"Gene2319" 1.00503781525921 -0.835559254582762 0.362129977194922 0.272584717947845
"Gene1021" 1.73180808161719 -0.83444708597742 0.354423615029348 3.21451712121724
"Gene444" 1.42852376567212 0.0490432732486596 0.348977477347178 0.66608757453524
"Gene2305" 0.818170066616621 0.0183087158391625 0.348520432038769 0.33097385773399
"Gene1298" 1.00503781525921 -0.457122564898366 0.32751393594003 0.0606962628249471
"Gene2014" -0.573112578272517 0.5805761308962 0.320321429275089 0.288446193814327
"Gene1477" 0.241608801827322 0.232155466140602 0.314207864368688 0.373556846784367
"Gene1708" 0 0.3118823148833 0.299445122401293 0.307162284576027
"Gene1945" -1.42851695264729 1.00503781525921 0.298312185505417 0.0532429912304727
"Gene2106" 1.58139438897367 -0.871869139260875 0.295580010156265 1.27077846372842
"Gene1872" 0.583489718247806 0.0338323746646402 0.281587947882143 0.520799207838429
"Gene786" 1.00503781525921 -1.00503781525921 0.278421662220517 0.153293451611078
"Gene1257" 1.00503781525921 0.0013892071647328 0.273822061570924 0.0658200770211932
"Gene507" -0.368855011872677 0.790241835796265 0.272300405420576 0.491660405325038
"Gene1292" 0.0180924542332726 0.372635111270558 0.265729821489243 0.325174755968619
"Gene1202" 0.908688290441114 -1.42846735149518 0.261805009785086 0.387807595220187
"Gene1970" 1.27552639753963 -1.14749646138467 0.241313414957582 0.207859908526504
"Gene804" -0.0119765850908581 0.292876031521028 0.232172193876733 0.53113349066821
"Gene2266" -0.529890350465885 0.402085769354067 0.21145687421792 0.664283170727579
"Gene1940" 1.15214702830776 -0.680947970487454 0.200786280092884 0.53851880076415
"Gene1320" -0.563935914113779 0.431093553764388 0.194480623187388 0.172843939891119
"Gene1934" 0.586128674266468 0.0178123410721773 0.192425594067219 0.529396955793397
"Gene982" 0.808906287077226 -0.17456558508649 0.191965711881566 0.480375445191701
"Gene1203" 0.18828068671513 0.0196543632245602 0.19168334712406 0.717571792490248
"Gene196" -0.00313241360787514 0.196133377185487 0.186358741756986 0.347742436832875
"Gene177" -2.17477198675946 1.23743489532843 0.184521108674463 0.533797004005951
"Gene1612" 0.791142796098181 -1.35732793693213 0.183752816559584 0.182312922353534
"Gene129" 0.373191450639126 0.0104834073350661 0.182742035165865 1.02091052674484
"Gene1580" -1.28284720893517 0.489026604178819 0.180772287983329 0.576505762902587
"Gene1064" 1.93313159549356 -1.15730926901937 0.176002461870151 0.242208490809858
"Gene1909" -0.38640070469786 0.345715574367525 0.161953592735227 0.793919937491224
"Gene1829" 0.581711154761443 -0.0213002632803947 0.147537456033816 0.680439904723079
"Gene1216" -0.000403206300820628 0.124451195943613 0.115654298972379 0.176571192490279
"Gene929" -2.61753145533022 1.12210591257527 0.107659967906003 0.907656527816258
"Gene524" 0 0.0148783667778715 0.0197956225912979 0.125318009027115
"Gene775" 0 0.018391928057444 0.0194574370001635 0.127308741532852
"Gene774" -1.00015192796393 0.826893163787681 0.0155775866918105 0.374535145196962
"Gene1169" -1.00503781525921 0.452097738339209 0.0130312820078535 0.0732030174297358
"Gene2170" 0 0.00955893955769651 0.0118889623509578 0.190018112011828
"Gene1186" 0 0.0397000603931475 0.0106517333860931 0.051861488749291
"Gene19" 0 0.0110482130395702 0.010557444692748 0.0864933251287771
"Gene18" 0.000914559132939603 -0.00552963037344486 0.0102421028886164 0.398911505693656
"Gene1341" 1.00503781525921 -1.42849059396882 0.0100461352247567 0.235442629953465
"Gene1947" -1.00503781525921 0.591309889046969 0.00972898960945704 0.188095389323373
"Gene1748" -0.448864376182508 0.180874622501413 0.00819608088321243 0.453095914991951
"Gene1329" 0 -0.00102109256398565 0.00817087803941461 0.290476747010021
"Gene1196" 0.837738909928798 -0.377429615608799 0.00747490050238095 0.726983388898857
"Gene21" 1.00503781525921 -0.452884168104041 0.00735065681959191 0.140525817843712
"Gene1696" 0.162145608753283 -0.122010903695535 0.00718196544439538 1.34730575129826
"Gene846" 0.0119565760176978 0.0274385315176945 0.00634251000647958 0.24662405962448
"Gene496" -1.00503781525921 0.56350529331745 0.00616824295096496 0.103191493141717
"Gene241" -1.00503781525921 1.00503781525921 0.00601608017421916 0.120267290625929
"Gene1830" 1.42852082645255 -0.98707772039868 0.00599997663842231 0.250528690575156
"Gene1899" 0.0157986372631692 0 0.00574836421771878 0.235524798453484
"Gene2091" 1.00503781525921 -1.00503781525921 0.00536200904240364 0.0996917439970208
"Gene1722" -1.00503781525921 1.00503781525921 0.00472908238162457 0.0799032825307072
"Gene1576" -0.299285652383251 0.301959572196683 0.0032427612677924 1.56869755984319
"Gene1322" 1.93570928458317 -0.63311002921592 0.00282990943420742 0.959520125071404
"Gene2065" -1.00503781525921 1.00503781525921 0.00262415790177194 0.127745694158901
"Gene1282" -1.42856581905445 1.42856202027144 0.00205891813220178 0.340599300849509
"Gene831" 1.61721708134668 -0.702801645753757 0.00200528592063287 1.35856360136716
"Gene970" 0 -0.000345351287191436 0.00189150110040521 0.232206322692062
"Gene2181" -0.00274012888005981 0 0.00147182421685978 0.110979670654982
"Gene1904" 0 0.0265337505925317 0.00146312293002324 0.30375675730469
"Gene1121" -1.14095642174999 0.75866397830435 0.00101814253858932 0.372436264379778
"Gene700" 1.65687134277767 -1.27793917895349 0.000942223990030864 0.312110336623237
"Gene780" 1.00503781525921 -1.00503781525921 0.000737942125669197 0.302011622189059
"Gene122" -0.373718181928054 0.558798635034309 8.88622513315663e-06 0.215517223985658
"Gene2" 0 0 0 0
"Gene20" 0 0 0 0
"Gene28" 0 0 0 0
"Gene35" 0 0 0 0
"Gene37" 0 0 0 0
"Gene40" 0 0 0 0.0241464707165443
"Gene50" 0 0 0 0
"Gene51" 0 0 0 0.0560879233507507
"Gene56" 0 0 0 0
"Gene57" 0 0 0 0
"Gene69" 0 0 0 0
"Gene72" 0 0 0 0
"Gene74" 0 0 0 0.00969928378314307
"Gene75" 0 0 0 0.0183333333333333
"Gene76" 0 0 0 0
"Gene77" 0 0 0 0
"Gene79" 0 0 0 0
"Gene82" 0 0 0 0
"Gene83" 0 0 0 0.0166373411534706
"Gene89" 0 0 0 0.0385112294294572
"Gene91" 0 0 0 0.018
"Gene100" 0 0 0 0
"Gene102" 0 0 0 0
"Gene104" 0 0 0 0
"Gene108" 0 0 0 0.0165343915343916
"Gene110" 0 0 0 0
"Gene117" 0 0 0 0.151594239070845
"Gene143" 0 0 0 0
"Gene144" 0 0 0 0
"Gene147" 0 0 0 0
"Gene151" 0 0 0 0.124169145605107
"Gene152" 0 0 0 0
"Gene153" 0 0 0 0.016
"Gene154" 0 0 0 0
"Gene155" 1.00503781525921 -1.00503781525921 0 0.0620383141762452
"Gene166" 0 0 0 0.0284056956603499
"Gene167" 0 0 0 0
"Gene174" 0 0 0 0
"Gene180" 0 0 0 0
"Gene187" 0 0 0 0.0195601565307669
"Gene189" 0 0 0 0
"Gene190" 0 0 0 0
"Gene200" 0 0 0 0
"Gene206" 0 0 0 0
"Gene210" 0 0 0 0
"Gene212" 0 0 0 0.0133333333333333
"Gene222" 0 0 0 0.0359052287581699
"Gene226" 0 0 0 0.02
"Gene227" 0 0 0 0
"Gene228" 0 0 0 0
"Gene230" 0 0 0 0
"Gene231" 0 0 0 0
"Gene232" 0 0 0 0.0553206986250466
"Gene237" 0 0 0 0
"Gene243" 0 0 0 0.0197148437310693
"Gene251" 0 0 0 0
"Gene257" 0 0 0 0
"Gene259" 0 0 0 0.0228119793036922
"Gene263" 0 0 0 0
"Gene268" 0 0 0 0
"Gene271" 0 0 0 0
"Gene272" 0 0 0 0
"Gene273" 0 0 0 0.015
"Gene274" 0 0 0 0.0343101604278074
"Gene275" 0 0 0 0
"Gene279" 0 0 0 0
"Gene291" 0 0 0 0
"Gene292" 0 0 0 0
"Gene294" 0 0 0 0
"Gene339" 0 0 0 0
"Gene343" 0 0 0 0
"Gene344" 0 0 0 0.0376898118105126
"Gene345" 0 0 0 0
"Gene349" 0 0 0 0.033957033957034
"Gene354" 0 0 0 0.052776549032363
"Gene357" 0 0 0 0
"Gene360" 0 0 0 0.0515882732790909
"Gene363" 0 0 0 0
"Gene367" 0 0 0 0
"Gene369" 0 0 0 0
"Gene370" 0 0 0 0
"Gene371" 0 0 0 0
"Gene373" 0 0 0 0
"Gene374" 0 0 0 0
"Gene382" 0 0 0 0
"Gene384" 0 0 0 0.00276361860509496
"Gene385" 0 0 0 0
"Gene386" 0 0 0 0
"Gene387" 0 0 0 0
"Gene388" 0 0 0 0
"Gene389" 0 0 0 0.0375
"Gene390" 0 0 0 0
"Gene391" 0 0 0 0
"Gene392" 0 0 0 0.01825311942959
"Gene394" 0 0 0 0
"Gene395" 0 0 0 0.00394725850533632
"Gene399" 0 0 0 0
"Gene400" 0 0 0 0
"Gene408" 0 0 0 0
"Gene410" 0 0 0 0
"Gene411" 0 0 0 0
"Gene421" 0 0 0 0
"Gene423" 0 0 0 0.016
"Gene425" 0 0 0 0
"Gene427" 0 0 0 0
"Gene428" 0 0 0 0
"Gene431" 0 0 0 0
"Gene438" 0 0 0 0.0369184885290148
"Gene442" 0 0 0 0
"Gene443" 0 0 0 0
"Gene451" 0 0 0 0.0537931034482759
"Gene455" 0 0 0 0
"Gene457" 0 0 0 0.034644028554891
"Gene460" 0 0 0 0
"Gene462" 0 0 0 0.0894898981276344
"Gene465" 0 0 0 0
"Gene466" 0 0 0 0.0371428571428572
"Gene468" 0 0 0 0.0198130841121495
"Gene475" 0 0 0 0
"Gene481" 0 0 0 0.025507619463533
"Gene486" 0 0 0 0
"Gene487" 0 0 0 0
"Gene490" 0 0 0 0
"Gene494" 0 0 0 0.0552539682539682
"Gene500" 0 0 0 0
"Gene502" 0 0 0 0.0740914348005423
"Gene503" 0 0 0 0
"Gene504" 0 0 0 0
"Gene523" 0 0 0 0
"Gene526" 0 0 0 0
"Gene531" 1.00503781525921 -1.00503781525921 0 0.129999629421106
"Gene532" 0 0 0 0
"Gene534" 0 0 0 0
"Gene536" 0 0 0 0.039566620876285
"Gene537" 0 0 0 0.0765130359593225
"Gene543" 0 0 0 0
"Gene559" 0 0 0 0
"Gene574" 0 0 0 0
"Gene578" 0 0 0 0
"Gene580" 0 0 0 0
"Gene582" 0 0 0 0.0173309548080191
"Gene583" 0 0 0 0
"Gene590" 0 0 0 0
"Gene597" 0 0 0 0.0264752298950407
"Gene599" 0 0 0 0.00969800041228609
"Gene600" 0 0 0 0.0518536288660952
"Gene615" 0 0 0 0.182563603715773
"Gene619" 0 0 0 0
"Gene626" 0 0 0 0.0365487804878049
"Gene627" 0 0 0 0.0680463688537448
"Gene628" 0 0 0 0
"Gene630" 0 0 0 0.0162539682539683
"Gene641" 0 0 0 0
"Gene645" 0 0 0 0
